LINE,FID,Easting,Northing,Elevation,DEM,Latitude,Longitude,SFz[0],SFz[1],SFz[2],SFz[3],SFz[4],SFz[5],SFz[6],SFz[7],SFz[8],SFz[9],SFz[10],SFz[11],SFz[12],SFz[13],SFz[14],SFz[15],SFz[16],SFz[17],SFz[18],SFz[19]
3000,1209,500400,4902450,1450.6,35.14,44.2196,-119.396,1.204388e-10,1.121103e-10,9.936976e-11,8.037214e-11,7.647588e-11,6.663257e-11,5.439143e-11,4.350671e-11,3.077539e-11,2.324525e-11,1.430212e-11,1.190871e-11,5.858975e-12,3.118488e-12,2.849810e-12,-3.243063e-14,4.455529e-14,-1.216174e-12,-1.633648e-13,-1.486989e-12
3000,1210,500400,4902500,1451.5,35.42,44.22,-119.396,4.847817e-11,3.458543e-11,2.424285e-11,1.512442e-11,9.009693e-12,3.265571e-12,3.559275e-12,3.475696e-12,2.294934e-12,1.075923e-12,-8.752416e-13,-3.534148e-13,2.010128e-12,-1.382778e-12,-1.132669e-12,9.484340e-13,-4.290733e-13,-1.181000e-12,1.528193e-12,4.611235e-13
3000,1211,500400,4902550,1449.24,33.85,44.2204,-119.396,5.558894e-11,3.710963e-11,2.408040e-11,1.482958e-11,1.096551e-11,5.037925e-12,3.382351e-12,2.804931e-12,-1.685521e-13,1.344084e-12,9.111165e-13,1.430436e-12,9.703250e-13,1.334475e-12,-9.543869e-14,-8.568289e-13,2.112146e-12,-1.525951e-12,-1.426284e-12,5.652012e-13
3000,1212,500400,4902600,1453.25,35.19,44.2208,-119.396,5.127268e-11,3.155199e-11,2.191093e-11,1.306691e-11,1.024234e-11,3.915002e-12,2.233866e-12,1.670638e-12,2.768741e-12,1.667464e-12,-1.309194e-12,1.519017e-12,1.428046e-12,-1.139431e-12,-2.506079e-12,-6.615187e-14,1.124669e-12,1.592013e-12,-8.705999e-13,1.752050e-12
3000,1213,500400,4902650,1445.54,34.63,44.2212,-119.396,5.047299e-11,3.472029e-11,2.408653e-11,1.385145e-11,8.792602e-12,4.621105e-12,2.315531e-12,3.528355e-12,1.115029e-12,8.457497e-13,-1.685747e-12,-4.377993e-13,5.400921e-13,2.303715e-13,-2.138911e-12,2.128314e-13,3.688720e-13,1.284529e-12,-6.549976e-13,-2.242000e-12
3000,1214,500400,4902700,1448.01,33.9,44.2216,-119.396,5.460947e-11,3.143144e-11,2.258144e-11,1.627280e-11,1.083757e-11,5.657540e-12,2.839824e-12,1.972887e-12,5.541810e-13,5.059269e-14,7.418650e-13,3.459792e-13,2.211501e-12,4.735649e-13,1.166882e-12,-1.064811e-12,5.273826e-13,-7.222495e-13,3.956715e-13,6.885809e-13
3000,1215,500400,4902750,1450.1,37.41,44.222,-119.396,4.747970e-11,3.366052e-11,2.232748e-11,1.420318e-11,1.039749e-11,4.897818e-12,3.046410e-12,2.529025e-12,2.007234e-12,1.905446e-12,7.386148e-13,1.211313e-12,-5.866092e-13,9.532981e-13,9.201138e-13,1.519415e-12,-1.666236e-12,-9.064594e-13,8.233664e-13,-2.651296e-12
3000,1216,500400,4902800,1450.98,36.06,44.2224,-119.396,4.698920e-11,3.143625e-11,2.108506e-11,1.515932e-11,8.415316e-12,5.356863e-12,4.699323e-12,2.391851e-12,3.404910e-13,8.050467e-13,-5.073001e-13,5.863208e-13,5.927578e-13,-1.332177e-12,1.894514e-13,-1.119103e-13,5.467789e-13,8.320934e-13,4.776924e-13,-3.031275e-13
3000,1217,500400,4902850,1451.87,34.13,44.2228,-119.396,4.914394e-11,3.167031e-11,2.209428e-11,1.269486e-11,9.951925e-12,6.314345e-12,1.545534e-12,2.389924e-12,2.179103e-12,1.225074e-12,-9.364187e-14,-7.775890e-13,1.619740e-13,2.847329e-13,1.110343e-13,-1.742997e-13,-1.080490e-12,4.234482e-13,4.710834e-13,2.008916e-13
3000,1218,500400,4902900,1450.22,36.68,44.2232,-119.396,4.621062e-11,3.494869e-11,1.959876e-11,1.414787e-11,1.027883e-11,6.990024e-12,2.682903e-12,1.074536e-12,1.642242e-12,-2.103307e-14,6.515467e-14,1.044506e-12,-4.680506e-13,-1.930053e-12,-1.285953e-12,1.579711e-14,-1.861092e-12,-2.964140e-13,-1.391862e-12,1.640011e-12
3000,1219,500400,4902950,1454.33,33.94,44.2236,-119.396,5.189785e-11,3.428923e-11,2.325773e-11,1.486701e-11,8.988364e-12,4.884138e-12,2.101031e-12,1.248619e-12,-1.279216e-13,1.940972e-13,7.609877e-13,2.836779e-13,2.056063e-12,-2.173204e-12,4.838931e-13,1.278087e-14,8.177702e-13,7.172401e-13,-1.647545e-13,1.727201e-13
3000,1220,500400,4903000,1448.51,35.61,44.224,-119.396,4.779587e-11,3.307093e-11,2.466366e-11,1.270698e-11,6.982518e-12,5.473624e-12,2.334314e-12,2.111884e-12,1.082263e-12,4.079781e-13,-5.110834e-13,6.006048e-13,-2.405504e-13,1.138005e-12,-1.653004e-13,-9.585506e-13,-1.685633e-12,-1.713824e-13,-1.268965e-12,-1.349892e-12
3000,1221,500400,4903050,1451.05,33.22,44.2244,-119.396,5.472054e-11,3.626219e-11,2.350530e-11,1.457259e-11,9.275514e-12,4.459229e-12,3.447409e-12,1.221997e-12,6.249312e-14,3.545893e-13,1.053457e-12,3.543107e-13,-4.512146e-13,-5.341504e-13,6.506281e-13,-2.390634e-12,7.995551e-13,-1.873290e-12,-1.415169e-12,-5.141961e-13
3000,1222,500400,4903100,1454.34,36.68,44.2248,-119.396,4.770308e-11,3.304146e-11,2.025228e-11,1.358657e-11,1.034362e-11,5.749174e-12,2.924731e-12,2.055583e-12,1.058139e-13,1.367029e-13,3.413012e-15,-1.087537e-12,4.649335e-13,-4.697671e-13,-3.409315e-13,-5.627588e-13,2.961254e-12,-6.618886e-13,-2.068445e-12,-1.599863e-12
3000,1223,500400,4903150,1451.52,36.34,44.2252,-119.396,4.747137e-11,3.424932e-11,2.213480e-11,1.684622e-11,7.354331e-12,6.489202e-12,2.533468e-12,2.099942e-12,3.654043e-12,-3.547931e-13,-3.809945e-13,1.476747e-13,-7.664622e-13,9.202148e-13,-5.193444e-13,6.599684e-13,-1.326951e-12,-1.806074e-12,-2.287480e-13,-1.568440e-12
3000,1224,500400,4903200,1453.04,33.47,44.2256,-119.396,5.007325e-11,3.521551e-11,2.266563e-11,1.343585e-11,1.069233e-11,4.783052e-12,2.516204e-12,1.600473e-12,2.154276e-12,8.480452e-13,2.219916e-13,-1.268020e-12,-1.063437e-12,-1.241587e-12,1.321536e-12,5.369183e-13,-8.594746e-13,-5.636251e-13,-8.250620e-13,-8.857941e-13
3000,1225,500400,4903250,1450.92,34.71,44.226,-119.396,5.391286e-11,3.698536e-11,2.304199e-11,1.475751e-11,7.800713e-12,5.347803e-12,5.916300e-12,2.854601e-12,8.734628e-13,1.175457e-14,2.857934e-13,3.041807e-13,-3.431462e-13,5.678634e-13,-9.383812e-13,-9.526699e-13,3.723348e-13,-1.167934e-12,7.292577e-13,-1.421305e-14
3000,1226,500400,4903300,1446.34,35.11,44.2264,-119.396,4.696091e-11,3.205152e-11,2.306370e-11,1.551912e-11,9.549932e-12,5.020101e-12,2.581385e-12,1.556965e-12,1.542488e-12,1.289502e-12,9.515821e-14,1.118665e-12,-4.742653e-16,-4.686526e-13,2.135293e-13,-1.353226e-12,2.349251e-13,-1.541462e-12,-1.027480e-12,-2.018622e-12
3000,1227,500400,4903350,1449.65,36.61,44.2268,-119.396,4.676557e-11,3.326702e-11,2.292061e-11,1.171054e-11,8.834677e-12,5.190651e-12,4.567660e-12,1.907882e-12,-1.683747e-13,3.692285e-13,-1.758157e-12,-1.055338e-12,7.121612e-13,-2.122989e-13,9.378234e-13,-1.960755e-12,-2.401074e-13,-4.747815e-13,9.560806e-13,6.728335e-13
3000,1228,500400,4903400,1451.28,36.54,44.2272,-119.396,4.676626e-11,3.247481e-11,2.112284e-11,1.438653e-11,9.969756e-12,5.344981e-12,4.313128e-12,2.678454e-12,2.254408e-12,1.593016e-12,1.893724e-12,-3.429380e-15,-1.249998e-12,6.985171e-13,7.958178e-13,1.575926e-12,1.283442e-12,1.946212e-12,6.201002e-13,2.288792e-13
3000,1229,500400,4903450,1447.23,35.31,44.2276,-119.396,4.881166e-11,3.383527e-11,2.195916e-11,1.525733e-11,9.877145e-12,4.610411e-12,1.790198e-12,2.932618e-12,-2.164980e-13,1.197657e-12,1.949912e-12,1.792482e-12,8.173711e-13,7.445483e-13,2.267265e-12,-2.328438e-12,-4.622018e-13,8.492240e-13,-3.370593e-13,1.239849e-12
3000,1230,500400,4903500,1449.92,35.13,44.228,-119.396,4.955344e-11,3.477917e-11,2.147183e-11,1.301880e-11,9.265950e-12,3.717673e-12,3.125061e-12,3.223088e-12,1.661525e-12,1.627530e-12,9.466012e-13,2.589797e-12,-5.060550e-13,4.333033e-13,-4.227993e-13,9.628934e-13,-5.947827e-14,1.719619e-12,-5.305815e-13,1.407196e-12
3000,1231,500400,4903550,1451.19,34.97,44.2284,-119.396,5.037959e-11,3.277595e-11,2.273598e-11,1.577705e-11,7.715704e-12,7.889228e-12,2.356854e-12,2.110209e-12,-1.392681e-13,6.546823e-13,1.991127e-13,-1.320133e-12,2.900826e-12,-4.596538e-13,-4.791197e-13,9.750091e-13,1.816530e-12,1.127163e-12,-1.200959e-12,2.139804e-13
3000,1232,500400,4903600,1446.24,35.9,44.2288,-119.396,4.600106e-11,3.007544e-11,2.257731e-11,1.267517e-11,1.008678e-11,6.968956e-12,2.923817e-12,2.513130e-12,8.539598e-13,8.858532e-13,-8.305560e-13,7.953944e-13,-1.557541e-12,-1.793738e-12,-1.063775e-13,-2.058464e-13,2.744706e-13,-6.487404e-13,1.885933e-12,1.606720e-13
3000,1233,500400,4903650,1450.47,35.2,44.2292,-119.396,5.150683e-11,3.301810e-11,2.216995e-11,1.339711e-11,6.944482e-12,5.410577e-12,3.908643e-12,2.397975e-12,1.741431e-12,6.045809e-13,5.837064e-14,-9.142275e-13,-3.609679e-13,-1.287036e-12,-8.298671e-13,9.455116e-14,-1.155975e-13,3.065439e-12,-1.345563e-12,-1.250272e-13
3000,1234,500400,4903700,1447.15,34.61,44.2296,-119.396,5.056895e-11,3.521477e-11,2.200038e-11,1.523848e-11,9.615731e-12,5.060127e-12,1.661740e-12,2.415672e-12,3.607676e-13,8.437876e-13,4.762552e-13,-1.724613e-12,1.563597e-13,5.509566e-13,6.519925e-13,1.234711e-13,-1.974910e-12,1.277822e-12,4.112513e-13,-1.203250e-12
3000,1235,500400,4903750,1448.42,35.23,44.23,-119.396,5.017187e-11,3.365308e-11,2.370965e-11,1.575412e-11,8.727452e-12,5.205054e-12,4.793104e-12,1.508965e-12,-1.359183e-13,8.707069e-13,1.395999e-12,5.249578e-13,-1.675463e-14,-1.414319e-12,-4.350607e-14,1.239372e-12,-1.232000e-12,-2.440201e-13,-3.872491e-13,-6.976343e-13
3000,1236,500400,4903800,1450.5,35.44,44.2304,-119.396,5.034194e-11,3.307324e-11,2.128135e-11,1.541713e-11,8.770068e-12,4.428177e-12,4.105604e-12,1.273081e-12,-2.385184e-13,-3.965918e-13,6.174666e-13,7.204629e-14,-2.054466e-12,-3.465648e-13,1.184343e-12,-4.453164e-13,-1.633928e-13,1.043749e-12,7.957229e-13,1.021822e-12
3000,1237,500400,4903850,1444.45,36.73,44.2308,-119.396,4.824139e-11,3.442725e-11,2.121424e-11,1.234452e-11,7.621641e-12,6.645418e-12,2.387055e-12,1.999900e-12,2.055471e-12,1.518742e-12,1.122674e-12,4.651798e-13,8.017469e-13,1.409714e-12,4.406302e-13,-1.831078e-12,-5.263673e-13,6.970637e-13,-6.268621e-13,1.620174e-12
3000,1238,500400,4903900,1449.87,35.09,44.2312,-119.396,5.046036e-11,3.378487e-11,2.247318e-11,1.541891e-11,8.742656e-12,5.007336e-12,4.692465e-12,1.435821e-12,8.775981e-13,-1.004038e-12,-4.038781e-13,6.849926e-13,4.018355e-13,6.350762e-13,5.662925e-13,2.093809e-12,-7.457258e-13,-1.618696e-12,-1.050316e-12,-7.035803e-13
3000,1239,500400,4903950,1448.05,35.09,44.2316,-119.396,5.216156e-11,3.494806e-11,2.072905e-11,1.596528e-11,8.160153e-12,6.015902e-12,2.710373e-12,8.745713e-13,1.248171e-12,2.983932e-12,1.074319e-12,3.003777e-13,4.352237e-13,-1.715361e-12,-1.106756e-12,-2.504963e-12,1.732006e-12,1.528102e-12,3.930484e-13,1.351856e-13
