# mvp-tdem synthetic raw EM log v0
seq,t_rx,polarity,g00,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19
837,528.74000000000001,-1,-717694.73072339338,-284496.79918805393,-103309.94936665533,-36958.93151196852,-14573.187395456102,-5460.0546391526832,-2122.1164719202352,-784.01283230075046,-277.71239069441651,-111.44319505925334,-38.334083459620459,-14.931214485336547,-5.7693561574002672,-2.2399332553222182,-0.84515333116541591,-0.22914981122239764,-0.09855452282236124,-0.060534996288733399,0.020739504389201899,-0.044259795940744216
838,528.75999999999999,1,738352.29092846578,277898.4736250533,104153.62676208185,38970.714967100248,13937.413051724849,5323.4556997032087,2028.2474743799698,795.31034671913233,291.3078661752553,111.50218286080135,38.335950883765925,14.814692175823975,5.9717629355981421,2.1496869306158493,0.71109649468973135,0.28452527421664792,0.065410361289871211,0.054664463755600766,-0.0074511465573055061,-0.043379571351199138
839,528.77999999999997,-1,-735613.29472695629,-267323.81699415157,-99856.404825106903,-39218.415103228646,-13769.839832154352,-5429.7867381549668,-2105.2262664606383,-777.98622601779721,-280.09620450088886,-107.74017351166086,-38.492771374226216,-15.104596883800333,-5.4981850646889354,-2.0794954709182276,-0.80012189261899225,-0.25827602768565577,-0.19211644250944818,-0.069577220867360984,0.0022420894567448035,-0.046248398028913111
840,528.79999999999995,1,725835.27544305113,272702.91426566301,104500.56824109067,38257.64159571952,14563.953192921455,5536.5280032039473,2030.5613934065107,807.98501591666127,285.57810191008684,111.11338736004177,41.131635960478306,15.711658794656501,5.8932252886456036,2.0449348962495781,0.77589107499967014,0.32402623726218627,0.10184611193153228,0.060194788339931214,0.082841431879347102,0.0005238049757836917
841,528.82000000000005,-1,-741444.34078348416,-271203.54723770963,-103102.15678795459,-38732.170623042097,-13882.361304667205,-5467.2564041528885,-2063.7992108043327,-781.30430789364891,-297.6535370559593,-109.91964127015005,-39.253225585685563,-14.80347442494123,-5.7964094848079784,-2.155588575771278,-0.78001788400941985,-0.3140760305707555,-0.043958278148768772,-0.086822609060540526,-0.015539244202264525,0.045021317018110511
842,528.84000000000003,1,758275.12839846918,271356.56314346631,104829.92319182232,40002.976663931855,14507.061186867146,5253.1575589150798,2019.9219966884741,730.55286239430359,281.23738525109019,103.3204358636337,39.850731657484445,14.351208261591518,5.6422188441147574,2.2174591980146334,0.76889804480731672,0.27983771574949512,0.041761403640273469,0.013015739717949278,0.0050481075033160343,0.026237287737709006
843,528.86000000000001,-1,-764515.42658934393,-276332.07937097043,-107575.60995072535,-39792.382238068589,-14866.999920311537,-5719.8373959439432,-1976.3394599795338,-765.85199724312054,-276.89129530654509,-106.44283541689563,-40.808146135810524,-15.495120303265638,-5.5638739754593471,-2.025618168435988,-0.78723495880940353,-0.2649825186082172,-0.13534076257305294,-0.034829925231271909,-0.012535424390833137,-0.049549608204410588
844,528.88,1,731306.96410722344,275027.93684085796,102514.18134004386,36612.143009220155,14973.431473250554,5282.2369675279688,2075.7871296556104,763.74741301979816,297.29566361815631,108.47705438183213,41.004719002626146,14.682689483334691,5.3921406127209668,2.0437185373468689,0.72516622242980078,0.28226414720678311,0.12033118102183589,0.066072578249663103,0.032657257093356984,0.081178026719163215
845,528.89999999999998,-1,-740282.23358493124,-269666.44078305288,-101455.84615694052,-37304.99907301223,-14563.149564167541,-5446.6794370799798,-2078.0602984413222,-768.90449221644133,-294.45660974287858,-110.27465513254296,-38.770558596944554,-14.710078181879432,-5.5799129155149343,-2.0735643448802366,-0.78710353362481478,-0.32457368977085804,-0.16034592431909339,0.023780542489002729,-0.016712511699133358,-0.085747980785363512
846,528.91999999999996,1,719616.96798538778,259079.92986310096,103870.45974165136,39654.312627107844,14747.936389970966,5225.2371951953592,2023.4145835169561,767.77020808862869,285.75999356317459,103.36463585822121,40.026870484922966,14.643118745294139,5.2465533872611845,2.1279267263092199,0.84159528447154508,0.24485722369307666,0.10175198460871353,0.054434588684456602,-0.01421653126342318,0.016283613042376941
847,528.94000000000005,-1,-747178.21359017689,-293103.53329708427,-111865.35191824271,-39517.167458602009,-14448.427924651041,-5464.4057063802202,-2009.7631764518412,-726.41306386663348,-285.00279005390763,-110.25668333509053,-38.13611702823026,-14.550040394912953,-5.5047609095418846,-2.163175821773712,-0.80687886561508337,-0.24186171973487716,-0.14353694615648122,-0.029024426193643503,-0.051315590207987399,-0.0072120174297906304
848,528.96000000000004,1,752058.16391262482,281167.46856211417,106039.48717913911,38656.241796177004,13781.920762936579,5451.4348460431111,2141.7342130334464,710.32324352965691,289.41507151853318,102.03353194981814,40.004350741533557,15.041917632022381,5.7466330806216277,2.1635003711183756,0.8307640199609384,0.33973444881065556,0.13342731015760714,0.048171724765149117,0.054862491372066127,-0.011916779480376187
849,528.98000000000002,-1,-713777.42846659117,-270554.04120827751,-95697.256414974996,-39509.26188077878,-14814.482699359714,-5568.6259429306838,-1956.9068165045187,-772.85383195900522,-285.37441967433574,-109.16537035257736,-39.190269333777202,-14.825970922509763,-5.3464276437795624,-2.0682751337087768,-0.74572938564058178,-0.25892899473089592,-0.14646159553029309,-0.03465677282793786,-0.040640240790136457,-0.05746988982761192
850,529,1,696800.19536226382,273498.92616327154,105521.12812526655,39117.109805213157,14403.440847158246,5066.9993666860828,1962.881487216632,755.21682653113248,269.88278659129264,108.09169988469493,39.286255370601737,13.884500118551484,5.4212172654202355,2.0692271775747746,0.82946070795995364,0.30459522795460175,0.088586786117340499,-0.047621512457168814,0.033897685071059315,0.0068995684925084316
851,529.01999999999998,-1,-765790.66163651145,-264653.3106878518,-100223.54562315742,-38229.992853937962,-14082.825340258658,-5417.1945722976934,-2027.6769088859783,-777.49544832994991,-286.24583309718821,-105.22367580464488,-39.046644897833801,-15.002127274306371,-5.5104102315703738,-2.1177314236820424,-0.76244472202997848,-0.42193128065191016,-0.0522874566725419,-0.049742562780724399,-0.028039130631401024,-0.028154960437025176
852,529.03999999999996,1,731931.82914613513,269810.66744362318,108076.08216078738,37779.268260689154,14260.818681968305,5223.116319928904,1951.8874145504624,722.02997257831157,287.68277269503449,103.41802679486044,38.468292456234693,14.35608638910092,5.6226465826347916,2.1058515822321859,0.80520043747146874,0.26333309886554696,0.13389352894791984,0.074732077881052988,-0.078167684535647375,0.018507530539102115
853,529.05999999999995,-1,-720307.49775149673,-253694.11239023617,-99831.183283511229,-36416.602811372053,-14051.797908836366,-5133.3290263682884,-2055.714497598939,-771.26342348453079,-284.91964352814477,-109.43450572998829,-38.781672828072331,-14.781919488005071,-5.9426784363981469,-2.1280174294735859,-0.80327167570770364,-0.26962669432882802,-0.11011069170972762,-0.0087844501244724975,0.01553403154346414,-0.077306783997525011
854,529.08000000000004,1,714421.72114023019,262139.07474709855,97104.041196675782,37780.330811106382,14370.693715924974,5348.0170076985405,2008.7777052658817,761.30980154240297,273.25102733109986,110.3472549280165,39.212895116654344,14.961158274397761,5.3996088706893977,2.060534843510613,0.8353413960308339,0.34772706861382546,0.13617461678743092,0.038292026297483427,-0.026048376450139694,0.069584290910563326
855,529.10000000000002,-1,-720334.9234104926,-279029.19644982606,-100950.41478073684,-37643.013549235991,-14042.044659649009,-5223.6464457362972,-1932.20851444397,-725.68323481408368,-290.22577769714633,-107.75595913482276,-38.57667288113629,-15.165203935880267,-5.5319807127188625,-1.9818024234244045,-0.77541506767971458,-0.30030608605894865,-0.082605250867586938,-0.052365098078450786,0.035882610379795198,-0.039095966874413191
856,529.12,1,703085.69167419954,271436.22798038233,101093.51841815957,38934.752079094171,14825.469722714284,5507.2406027243533,2009.3863323626483,749.39145428796292,277.20930015617682,99.994337007652376,39.446271261294605,14.475652325182274,5.8242960479226857,1.9845234704759764,0.78003436409010862,0.19158140531018303,0.13486925160643359,0.013118893086035236,-0.0045247057695643597,0.054020957202327864
857,529.13999999999999,-1,-692227.14271698787,-255705.97144946211,-106226.16619123654,-39712.580288131801,-14198.086185049413,-5125.2236042133436,-2049.8142220956656,-816.05111520042874,-280.03773403653298,-101.74810935067211,-40.970520812353655,-14.27141996036829,-5.4757566627965648,-1.8658679941197174,-0.78737771185052374,-0.27716038671974375,-0.12132467043600967,-0.10202266165188016,0.018086533514994257,-0.00031483144789547148
858,529.15999999999997,1,738651.9779418793,274314.05585303687,102379.18656057039,38331.209600511262,14075.961937690174,5728.0910007880902,2002.1221380915554,760.44001238960846,272.42031284925525,108.43874525345404,39.332992943358825,14.935969923078076,5.7329985233240164,2.1103482852485453,0.78928076767165545,0.2400364166174509,0.063079368309494635,0.062602325631762282,-0.022412572052149141,-0.0069382884232091603
859,529.17999999999995,-1,-773072.10013479332,-280984.87874874979,-100292.89920792391,-37678.4789550395,-14632.003816469598,-5568.4348456361249,-1969.1052746529053,-743.3585068397183,-282.81722564958409,-101.26256429984416,-37.822175268882262,-14.290961222171207,-5.6270617272596315,-2.0906941467590339,-0.77210755430355371,-0.30818392328387806,-0.13393598576867247,-0.14744935108439144,0.040554658599371546,0.067803364334541635
860,529.20000000000005,1,710408.57468906837,274030.78253142227,100923.66028801193,38730.581858557423,13724.97160596912,5389.0811123425447,1995.1690462146712,778.0210579755676,289.31645805309984,108.61862682751256,39.718325462016992,15.505796985572639,5.6970112527765409,2.1013145355422984,0.78564218069211089,0.32260996014203686,0.059225689556546647,0.028481236292639569,0.086962161430984133,0.039384571386564544
861,529.22000000000003,-1,-715083.41662907519,-287145.91389488592,-103723.3537469615,-38723.204992518775,-14415.567917518345,-5315.7352635862162,-1968.4162841540544,-734.84540359605103,-290.56498441930654,-106.26357024072182,-40.273012931565866,-15.049404546349622,-5.7808035999063767,-2.1139748032709855,-0.83748763655578218,-0.29700646272946135,-0.091586226608083202,-0.031833999696776097,-0.025846568427520818,0.010097132704695354
862,529.24000000000001,1,726415.54887733399,276530.14432161447,99819.20783801777,39743.383788752006,14942.815604568341,5111.2656953275555,2023.9161948237379,751.21173907017726,284.40093778575022,107.03156041847119,36.784196797363585,15.182431812144928,5.7407267141475575,2.1489854622550673,0.68587692038409909,0.33002438581774224,0.075567072822727593,0.045033242880503463,0.0084451701135030786,-0.060959885580814721
863,529.25999999999999,-1,-700277.28993514879,-269089.53902252781,-103654.4659762228,-39324.631241691503,-14316.572666706588,-5187.7484155489947,-1961.0824941376088,-738.65963852771745,-263.95070879816177,-105.8150054155716,-37.501116570525781,-14.802769070320698,-5.3207892343585144,-2.0223478613469226,-0.88179619918490015,-0.32303558752030809,-0.13503025099557642,-0.070388421388016056,0.013541549296661065,0.047195185549396369
864,529.27999999999997,1,741659.02760872804,286163.39292402228,104579.25262376214,38320.137887140707,15044.890754435417,5258.1377279841345,1930.9530868788995,759.42730667340015,292.92524761266833,102.92345039317283,37.491616343652204,14.883677670653769,5.6519342053642667,1.9072396862670842,0.82698676447944264,0.27937746665533331,0.10280977611536858,-0.048198941056264766,0.018155403127245191,0.030863355426960011
865,529.29999999999995,-1,-709607.82716514706,-260631.85316511089,-103716.72335533668,-38551.326680033955,-14921.767882260161,-5097.4037929301239,-1971.726400689849,-723.81817054782141,-290.71341675232492,-109.50666844048736,-41.774344157591607,-15.078135267228994,-5.6072498788463019,-2.1244217297840691,-0.87591908368780846,-0.34931205132787957,-0.1637913600321087,-0.078923889664885505,0.0095907640079087534,0.025742983142994922
866,529.32000000000005,1,701843.1154565172,282252.13498214522,106833.45701386088,39014.941816768907,14670.316256609958,5376.0015542171595,2033.9131199544988,705.85061394966158,284.69226768917963,104.21429013411486,39.506927887631676,14.858438655991719,5.4686742868710008,1.9936384559089122,0.76051173675716777,0.24747529614015731,0.076718899649415487,0.021366593727409913,-0.065160186612578899,0.020396272580061568
867,529.34000000000003,-1,-694011.49155996006,-279891.96054623247,-106798.72430387897,-37745.368063515052,-13987.169660263711,-5507.1513929979383,-2024.0311265024704,-750.62309701841218,-288.95777852006773,-106.39392362615764,-41.176337533383531,-14.829822897157184,-5.6062083557772073,-2.1260486483855492,-0.76836380089963097,-0.36040951208085953,-0.17319089257381304,-0.01319446186989307,0.008234407383583912,0.014112921056260164
868,529.36000000000001,1,700571.201003636,265068.80859638791,100133.09867072698,37429.040556138054,14704.44285444345,5459.6353421943386,1970.9477275421041,749.28449084810484,260.49939004708057,104.08100716501038,40.970081831687196,14.541687083879957,5.3622346253747484,2.0893794395566379,0.77380498896655991,0.3152760826767641,0.10907646671449388,0.047579299758280055,0.055138018993863579,-0.055391167791800915
869,529.38,-1,-698209.46320125787,-275179.47389101278,-101531.29073805566,-38484.275452897622,-14689.023287004407,-5459.9173509374632,-2065.120862570699,-744.71417168475182,-287.97822940905957,-107.25715504289226,-38.97042196994731,-14.860281141186521,-5.4944922808679113,-2.164847709917002,-0.746990216829855,-0.27312414337972429,-0.10903338532242782,-0.052115158828645154,-0.053564281325203494,0.091799988963077325
870,529.39999999999998,1,722853.0588001787,273928.81879649038,102424.9449514134,37553.896283467664,13659.605088456918,5363.8194426225973,1940.1903974921345,762.78739295694174,274.11348157721358,107.76718847964496,39.405353275175052,14.763753495086572,5.5430197992799641,2.096544187987877,0.72884379303641023,0.28506846797925961,0.13230283181675384,-0.0076472653880157084,0.031154559282220096,-0.0078252371244852074
871,529.41999999999996,-1,-765406.99505542428,-271646.82131892553,-103935.45702286038,-37217.620329801386,-14991.47848482683,-5640.3921951658831,-1909.7113261937952,-749.91964092542855,-293.28368210805712,-104.05953286531819,-39.968449613661875,-14.09541013473981,-5.4371213471324955,-2.0708088273212026,-0.80865719109606082,-0.31643746759967267,-0.07470667363965873,-0.020143268641985183,-0.056735915025880684,-0.038715672504200854
872,529.44000000000005,1,704739.49201127107,280183.66730323131,98720.855853782894,39443.086811599183,15156.27437992157,5388.7730411421298,1944.4458814973068,757.76909255328633,290.67947969578779,105.90930183691617,40.074966404379225,14.459849496392772,5.3741782309972468,2.0638870885233285,0.7875166494204876,0.32533380023928304,0.11756733972915452,0.075136773243360142,-0.0034238000065961068,0.019955655970430603
873,529.46000000000004,-1,-719826.05875459651,-284220.94755910162,-97308.189327407628,-37804.751547604625,-14558.974748654528,-5633.2815213073191,-2000.7966907853831,-730.36343296320422,-297.84698139877395,-105.20054975393818,-40.227652248980789,-14.62207359695986,-5.5893221572399314,-2.1015812593123422,-0.8881190564901531,-0.3159874119946926,-0.12963713636888521,-0.096502189134917357,0.051680392506530844,-0.082443702873052721
874,529.48000000000002,1,732342.5299698757,270372.03758417914,98777.186129339607,39046.35574116926,14426.04422978106,5312.2459001297739,1990.7298320351808,788.24900717574258,300.55172247156059,109.55531670762743,39.770877124118854,14.067620300791873,5.6503294286760344,2.08099399463446,0.82021053406759348,0.27511514806433818,0.11859384796806327,0.094276306899810161,-0.0030829533803023272,0.041572009486888009
875,529.5,-1,-747624.40179829008,-269607.30859058531,-98138.256839764566,-37236.853298657312,-13477.587316658515,-5373.0267620369168,-2019.9560974724834,-747.19826191436982,-267.09878370125466,-103.17678721648284,-40.622505946700009,-14.878058940269375,-5.6669053087656067,-2.2605999841161433,-0.78207532417474268,-0.28680904203801105,-0.13283219864738058,-0.069447314916670444,-0.08034345394643054,0.048348192205696958
876,529.51999999999998,1,715665.22602458531,268690.31259753264,103386.0738024829,39527.027635818646,13899.925426293241,5531.0685207631705,1890.7710565545492,757.77092302336393,271.15712687078945,102.2749562568829,39.128835463068938,14.511343801551645,4.9081242482009442,2.0796923774341032,0.77437172644946228,0.33550039923850911,0.046308240537329758,-0.085578675122869499,0.048847082989107053,0.045809853107310589
877,529.53999999999996,-1,-715190.93231427332,-283584.30604173109,-97818.634653986606,-38162.479360125501,-14366.755735022076,-5039.0483086811591,-1942.2379806674771,-706.77432691696526,-277.28868522986812,-101.8607307731712,-39.157811010739721,-14.932233328396489,-5.7216694692078107,-2.1340479826826328,-0.81097080004286237,-0.2316202819417913,-0.15489140282876582,-0.012124692070923263,0.048408000785048505,-0.094662790970284932
878,529.55999999999995,1,700511.41415035084,266176.50133305549,99706.094101226248,38844.709964097165,14175.700547738819,5423.2121818850246,1997.7658421392196,707.21776015608384,283.18980032961377,104.95044707663989,38.271336705372057,15.505451487192033,5.5513214809869043,2.1503327165625747,0.79517496073188043,0.21381844697904046,0.13604274082776718,-0.025626795100164825,0.044011835860137238,-0.014484531429469987
879,529.58000000000004,-1,-717333.63856686803,-269932.76339506311,-101723.38617950655,-38140.544132839008,-14944.831095871885,-5299.9992379438709,-1990.292505973204,-728.74696182963532,-281.86311058465805,-101.07297944327595,-40.331446515095514,-13.955472500155686,-5.3401586579652607,-1.9782170522015381,-0.77778067441428256,-0.37174564280607975,-0.12789779440488069,-0.072045664960904976,-0.013839133885304491,-0.048271735299856025
880,529.60000000000002,1,703995.93121041171,278501.82236947934,100914.23795557763,38327.055374734242,14567.968723701144,5286.6087447650052,1966.8175506086068,732.62512679570239,287.47864155003106,103.20441462724787,38.954883588602478,14.74629127540728,5.5728893223807923,2.0748947201110992,0.82876665747721356,0.29384152637229433,0.11343230277382323,-0.0038381935190523182,0.038663395785409831,-0.034306712544101732
881,529.62,-1,-723807.45097871614,-268488.97549225821,-94824.746852612589,-40513.28604228935,-13703.533385654437,-5307.7556966150314,-1932.2937163302381,-767.93912908427092,-275.41562508971651,-101.90213536445245,-39.758376720328762,-13.99259781850377,-5.4746522413740832,-2.0835749590310675,-0.74690490479722449,-0.19155555923671475,-0.096983023784403627,-0.011379462819225009,-0.024170884064432969,0.013016192006796054
882,529.63999999999999,1,714801.36387186556,267689.57035552734,104039.47115976688,38307.5960361705,14479.97560269775,5446.092995900819,1958.2837028730876,745.52314200598346,285.60154021525705,96.635147378117793,38.819120280772218,14.499719389768412,5.6330937000696029,2.0230793315865241,0.83591985921974976,0.30331963362361247,0.12543187544062886,0.017690408111028358,-0.014058111318945698,-0.017743096948499751
883,529.65999999999997,-1,-716103.13589098142,-273088.55663032655,-99210.098708310878,-37897.96920865526,-14374.101091042334,-5404.3103262994919,-1904.7280633010482,-726.81236755332486,-284.89608871355301,-106.13086327932835,-40.571185507511871,-15.212035324311874,-5.8573578800462558,-1.975481499650473,-0.79447128748623641,-0.29933780510720925,-0.056859362873912599,-0.065422975091362148,-0.064973412142522058,-0.068001568838858911
884,529.67999999999995,1,679004.83841208345,276405.48122724477,104021.04681553664,37252.054566171297,14120.23468385462,5340.9843489139412,2081.5484399111374,738.8756643508666,286.03045926217567,105.24439528762585,39.378135265459463,15.285154682184288,5.3465777862820731,2.1026807210234892,0.8127948726538522,0.27191771264805736,0.12386906525048379,0.030429352223255341,0.067898828812235315,0.058947652895909315
885,529.70000000000005,-1,-723598.57588415162,-288770.86278401449,-100856.40517605409,-40383.530964098914,-13954.454736073343,-5059.6843926210067,-2095.7979892702397,-759.30145534748112,-282.93738400212101,-103.16802349229938,-38.088415987917593,-14.329182817714502,-5.4656376861636433,-2.1206328318427858,-0.7211912787351954,-0.33098659322579654,-0.067202923573772014,-0.022943254932309684,-0.058418149374121084,0.031209455479524483
886,529.72000000000003,1,728011.54065728013,262816.90605468414,95697.392684908205,39082.85098896196,15366.659194636901,5337.1090334893488,2014.2324917077701,724.85874892848767,290.8988790261082,103.13548573446693,40.295649157727418,14.848908293272402,5.6120275116675131,2.1993858784348563,0.79767061079761825,0.26146303799180842,0.11682745058814892,0.0020305747810894681,0.067529347219057373,0.0079458124686229981
887,529.74000000000001,-1,-714565.1266792661,-280426.39015180175,-96164.163301191569,-38074.955340543973,-14380.199293681793,-5222.2112328178955,-1996.9596050629007,-752.18900552484297,-287.3527613042823,-106.26857556245844,-39.410166277543851,-15.027106761049916,-5.2207496758866867,-1.9358125662691115,-0.7888240868034202,-0.34867794278016206,-0.086683179333117963,-0.019045865378973664,-0.0047689187639168001,0.028453527445768012
888,529.75999999999999,1,727562.51990253653,288006.96677451715,100012.25724403896,39214.885591196929,14300.934327517678,5000.4842576520659,1974.1972917175681,741.30717379727253,290.83551539905523,109.02554293162672,39.458027404384467,15.10119599490581,5.4001351495522201,2.11827506978856,0.68959124832770613,0.3744750102512589,0.096698271376568293,0.022689986043688073,0.066177005370878395,-0.00030530485475503862
889,529.77999999999997,-1,-705538.69754766941,-271507.16576208983,-104024.97511571573,-37063.447663853578,-14375.20597942315,-4882.9138876922962,-2050.6506288769342,-732.26297258242926,-277.91050116672153,-103.9351361178074,-37.849676679999234,-14.12709180631944,-5.5787871732551295,-2.1006731463856245,-0.72212487819546134,-0.37075203964699255,-0.11338300180761077,-0.020835493294765087,0.036728596579845015,0.031909716525583671
890,529.79999999999995,1,713765.78569405782,263939.15302717325,103465.46671024688,37379.96220953601,14507.792696509334,5342.224561019023,2013.9345800605013,764.61454793279086,295.35061331698711,101.67255991847183,40.031683383577551,14.810065048796247,5.6743588410174421,2.050301392583517,0.80061279300103338,0.35765199304248024,0.10180363930152114,-0.016193513006210254,0.044377461912627737,0.042442784962168738
891,529.82000000000005,-1,-677417.68637107301,-281603.11164838163,-101785.15238998854,-37692.952222970838,-14655.491851231045,-4944.8726089319616,-1982.3145805388931,-732.48165015025052,-291.05252707268778,-105.11003958027298,-37.966173659371783,-15.038886125998383,-5.0120498337936938,-2.0598293527562412,-0.80281756467351262,-0.23420336593422453,-0.17114002576260343,-0.096424653461306506,-0.025606556568871893,0.1016875270170004
892,529.84000000000003,1,704225.98054846015,285215.33534137416,99361.862123524406,37164.879524479344,14230.992261973128,5041.9443432093058,1974.232571845801,726.64443529686639,301.12986832504606,101.40024111177388,41.339382311790487,14.171549528002068,5.5065732478380864,2.0741636933795755,0.83947601845643449,0.34228136633933248,0.15164567423333916,0.088996634531142357,-0.030608285804142578,0.0141840253990207
893,529.86000000000001,-1,-693895.23761770374,-272470.68207424111,-99832.982245907304,-37857.42832255768,-13938.826353292305,-5066.5124652452523,-2076.2183442749297,-748.03680471057237,-266.51285269903536,-104.867812685522,-40.836680358669739,-14.987106928439756,-5.3798546688160362,-2.0081995611628174,-0.75756876110816329,-0.29273160360076694,-0.12842226702943968,-0.11832619406713697,0.021616445469462672,0.033133587352118486
894,529.88,1,749155.77595096151,259242.41999802977,102092.87701432101,37817.216960735263,14513.798283198641,5363.774144801966,1978.5360159553802,755.44918405238957,273.04987199562873,106.75467176674303,40.592740761563491,14.705321922100508,5.4452173728854074,2.1359784148977532,0.76601468409566253,0.26489867579165377,0.10977762181048159,0.026668654837729299,-0.0097682246534959664,0.0080345827640693861
895,529.89999999999998,-1,-672382.56811052759,-266483.25607007177,-96833.75189910263,-37871.543282143699,-14334.76234894327,-5441.0385680653608,-1949.9158384555003,-746.96216914239642,-264.55934811021189,-101.65976583242865,-39.276513458108852,-14.034813096581365,-5.6186699942571492,-2.0629282264337001,-0.71479500847887023,-0.2407679602954492,-0.10632060541524344,-0.049458243081514211,-0.026350210654088272,-0.058417041603191021
896,529.91999999999996,1,691426.74684017443,272785.08106868941,102860.13735408841,39487.719739222215,14085.747454292476,5241.7118222846684,2039.6115976498572,748.53838302686063,265.29637361949841,98.658146969643838,41.123809557254553,13.835297021277425,5.384564696531033,2.1153150747747338,0.7584197415059295,0.26021307624709866,0.093678734929102073,0.12274841201717974,0.055384367474565356,0.062157027815993034
897,529.94000000000005,-1,-729654.15517321229,-273182.26607682405,-97291.092272319249,-36855.633377777383,-14058.365348872061,-5052.7022217183785,-1928.3368957139687,-734.2494543046588,-283.45471529380643,-102.05598817359234,-38.473766765623957,-15.091631310344209,-5.1967707124657778,-2.0384512306732114,-0.71374870449164651,-0.29093084456134832,-0.07583678391032346,-0.040388151460496742,0.0018445383879448962,0.024606946995557023
898,529.96000000000004,1,716288.50278897397,276790.86435153917,102371.27167155832,40437.691633538641,14211.212652294324,5158.3913056216206,1965.8655925967141,757.19590429075276,287.07155837416502,108.49590907463755,37.823677796612891,15.225051213708943,5.4991286955940533,1.9171812476717944,0.73886162573958347,0.28320129742351696,0.053610755818297474,0.080844694070055831,0.075032920438907524,0.0050230176393192046
899,529.98000000000002,-1,-717626.8413521261,-271944.12468395883,-104477.40068761237,-36031.986695888903,-14357.465553744949,-5266.5115435681109,-1933.3901863572114,-733.41080815908458,-293.93019396438598,-100.12432283756935,-38.791811419532948,-15.291270519819889,-5.3023848481814255,-1.978397902325757,-0.80383577069993617,-0.28229102578973547,-0.033684875515021251,-0.10185545855689371,0.12643400723269166,-0.0022255028940590445
900,530,1,659987.64380042767,271347.72182462609,97838.287525005915,37298.908471044553,14540.231214541205,5222.0301589857918,1930.8268769163062,731.69110577491563,289.75793890692466,104.26510443362808,37.446402955164665,14.151276515852405,5.171867350712426,1.9923225686027985,0.76683077368054975,0.32964369095739698,0.10585301450798479,0.019917764852570675,-0.04023214686193121,0.015113571934841429
901,530.01999999999998,-1,-694088.09097655152,-263098.20908452652,-96667.409680224257,-38914.161958475372,-14365.766535701247,-5130.3074618508181,-1916.3035814693051,-714.51444961788161,-272.79255807319288,-106.24464259335572,-38.565797440302077,-15.07641418431905,-5.3358922987763151,-1.8696733611901506,-0.77383329528166356,-0.3006746217413474,-0.16252333731255972,0.027308300143178012,-0.0194042107259715,0.080104801330069947
902,530.03999999999996,1,673841.92217862711,272319.60414304357,97780.802575618422,38884.683971369675,13750.42678377292,5101.2732279942447,1856.8585732184545,743.99630389251547,279.23445420431,105.95641653440214,39.272472581397238,14.617466439945868,5.5115029422407407,2.0726532694880531,0.78534777133120337,0.28051090082678293,0.10833104620798535,0.00038266322072351476,-0.049992618613598112,0.047801822231579728
903,530.05999999999995,-1,-716218.46849942126,-270446.81677891483,-97103.305558556996,-34829.882206885944,-13872.788567268964,-4903.9185453281789,-1962.1363751390413,-764.18416219571634,-270.12988096572138,-101.31583856058732,-37.386152551675657,-14.470149719175897,-5.4207042340184364,-1.9538474967872486,-0.73368395779314066,-0.2422603137478935,-0.13549250651213385,-0.044349134887213745,-0.034036115199648859,0.029292324665208268
904,530.08000000000004,1,710712.72275033675,278078.18166129937,102395.83339014357,36745.016189105867,14188.647912083845,5083.3026296970893,1798.42505869043,773.51873326517546,272.10346924464102,106.25351936731057,37.768768379463161,14.097724324202789,5.2558459765230259,2.1034770557582174,0.74504582479318426,0.23685316897150341,0.083901606303071682,0.020495759081213063,-0.019070492388059336,0.038514766864186818
905,530.10000000000002,-1,-667365.49039412476,-263666.84687518759,-98517.222820206181,-37385.084663565562,-14692.521466666693,-5072.8751126195739,-2042.8247808027368,-732.12865531883358,-288.18848829934586,-102.11123613669146,-37.960757763072237,-14.429235315677191,-5.6125748320049702,-1.9535684657597001,-0.80308827920160297,-0.31628238211503751,-0.18895109556181061,-0.0611796407141438,0.022240063934142681,-0.027456017519097847
906,530.12,1,699151.61291537876,274650.88614343334,92790.76380095999,39241.988284032472,14312.724467562337,4802.9019553335384,1973.7470011346618,691.65627873501603,270.13639410106475,105.13152748852751,38.313889819138886,15.043407253364759,5.4150130649198935,1.9824541786153733,0.74206694588243338,0.35266352200022943,0.081971707134594007,-0.0017913440541845256,-0.0032595636924060401,0.0077074210933070989
907,530.13999999999999,-1,-718492.00465848506,-269688.64494836697,-101782.90589182344,-37271.651456456726,-14845.948714188324,-5123.6002435091368,-2030.5133879970303,-722.21780028572948,-263.39684529060355,-97.777729832538483,-38.855238356149925,-14.913983200264234,-5.2464633799585796,-2.0832574040320466,-0.77425377528446371,-0.23423144269519841,-0.098056096388508499,-0.038851353483834006,-0.046874877109292411,-0.057885087521869598
908,530.15999999999997,1,720467.52153666946,267796.16521957534,104287.79751753321,37187.386700225819,13999.858541378815,5161.8616283597758,1826.6107813905985,763.47104069047612,280.7435263913689,95.628879993945873,39.728088535893789,14.293374747903355,5.5961702338480572,2.0525213372344839,0.77471894978488554,0.27489848536431682,0.089192214325306801,-0.0080745751122069387,-0.0074425329902870025,0.02000123409244554
